ANNEE,MOIS,SEMAINE,JOUR,DATE,PREVISION_BUDGET_FRAIS,REALISE_TOTAL_FRAIS,NB_HEURES_TOTAL_FRAIS,OBJECTIF_PROD_FRAIS,PREVISION_BUDGET_GEL,REALISE_TOTAL_GEL,NB_HEURES_TOTAL_GEL,OBJECTIF_PROD_GEL,PREVISION_BUDGET_FFL,REALISE_TOTAL_FFL,NB_HEURE_PREPARATION_FFL,OBJECTIF_PROD_FFL,REALISE_GEL_EXP,REALISE_FLF_EXP,REALISE_HGE_EXP,REALISE_MECA_EXP,TOTAL_EXPE_EXP,NB_HEURE_EXP,OBJECTIF_PROD_EXP,colIndex,weekday,month_period,dernier_jour_ferie,dernier_jour_ferie_nom,prochain_jour_ferie,prochain_jour_ferie_nom,prox_jour_ferie,prox_jour_ferie_nom,NETTO,GEL,no_dlc,no_code,AFG, 46-001,comp,OPE,INTER, 47-001,PUB,SEC,AFS, 41/52-001,FRAIS,TD,AFF, 43/45/67-001,MEA, 48-001,DLC Longue,TA, 43-002,DLC Courte, 49-004, 49-001, 43-007, 49-007, 49-002,REA, 40-001/41-018, 10-016/40-012/41-006, 41-011/43-019,monthdays,weekday_sin,weekday_cos,monthday_sin,monthday_cos,mois_sin,mois_cos,semaine_sin,semaine_cos,Temp moy Auvergne,Temp moy Bourgogne,Sem Juin,Sem aout,Sem dec,vacances_zone_a,vacances_zone_b,vacances_zone_c,nom_vacances_Ascen,nom_vacances_halloween,nom_vacances_spring,nom_vacances_summer,nom_vacances_winter,nom_vacances_xmas,to_holydays_a,to_holydays_b,to_holydays_c,from_holydays_a,from_holydays_b,from_holydays_c
1,1,3,mar,19/01/2021,112694.0,106812.0,574.0,182.0,11021.0,12415.0,110.0,115.0,14127.0,14416.0,112.0,144.92,555.0,654.0,220.0,1826.0,3309.97,173.9,36.0,22.0,1,0,-18,Jour de l’An,76,Pâques,-18,Jour de l’An,22,29,86,29,12,5,41,33,32,7,13,31,17,11,33,18,25,10,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,19,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,0.4999999999999999,0.8660254037844387,0.3612416661871529,0.9324722294043558,1.2771428571428571,0.8271428571428572,0,0,0,0,0,0,0,0,0,0,0,0,18,32,25,16,16,16
1,1,3,mer,20/01/2021,99333.0,101434.0,522.0,182.0,9681.0,9463.0,125.0,115.0,13704.0,14470.0,102.0,144.92,446.0,790.0,244.0,2395.0,3908.91,171.28,36.0,23.0,2,0,-19,Jour de l’An,75,Pâques,-19,Jour de l’An,22,29,86,29,12,5,41,33,32,7,13,31,17,11,33,18,25,10,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,20,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,0.4999999999999999,0.8660254037844387,0.3612416661871529,0.9324722294043558,2.8285714285714287,2.7528571428571427,0,0,0,0,0,0,0,0,0,0,0,0,17,31,24,17,17,17
1,1,3,jeu,21/01/2021,111639.0,100687.0,497.0,182.0,10130.0,9355.0,82.0,115.0,19020.0,19461.0,144.0,144.92,412.0,996.0,219.0,1771.0,3447.81,193.88,36.0,24.0,3,0,-20,Jour de l’An,74,Pâques,-20,Jour de l’An,22,29,86,29,12,5,41,33,32,7,13,31,17,11,33,18,25,10,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,21,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.4999999999999999,0.8660254037844387,0.3612416661871529,0.9324722294043558,3.447142857142857,2.801428571428571,0,0,0,0,0,0,0,0,0,0,0,0,16,30,23,18,18,18
1,1,3,ven,22/01/2021,99713.0,107173.0,525.0,182.0,8963.0,7373.0,86.0,115.0,21006.0,21825.0,141.0,144.92,359.0,1054.0,315.0,2678.0,4444.68,182.56,36.0,25.0,4,0,-21,Jour de l’An,73,Pâques,-21,Jour de l’An,22,29,86,29,12,5,41,33,32,7,13,31,17,11,33,18,25,10,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,22,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.4999999999999999,0.8660254037844387,0.3612416661871529,0.9324722294043558,2.708571428571428,2.071428571428572,0,0,0,0,0,0,0,0,0,0,0,0,15,29,22,19,19,19
1,1,3,sam,23/01/2021,92681.0,91297.0,449.0,182.0,2729.0,4119.0,39.0,115.0,14286.0,16351.0,108.0,144.92,175.0,877.0,30.0,1751.0,2868.16,137.05,36.0,26.0,5,0,-22,Jour de l’An,72,Pâques,-22,Jour de l’An,22,29,86,29,12,5,41,33,32,7,13,31,17,11,33,18,25,10,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,23,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.0506491688387135,0.4999999999999999,0.8660254037844387,0.3612416661871529,0.9324722294043558,3.095714285714286,2.62,0,0,0,0,0,0,0,0,0,0,0,0,14,28,21,20,20,20
1,1,4,lun,25/01/2021,77525.0,91092.0,545.0,182.0,9794.0,12418.0,108.0,115.0,15437.0,18753.0,129.0,144.92,506.0,937.0,284.0,2242.0,4006.28,186.27,36.0,28.0,0,0,-24,Jour de l’An,70,Pâques,-24,Jour de l’An,22,29,86,29,12,5,41,33,32,7,13,31,17,11,33,18,25,10,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,25,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.4999999999999999,0.8660254037844387,0.47309355683601,0.8810121942857845,3.524285714285715,2.271428571428572,0,0,0,0,0,0,0,0,0,0,0,0,12,26,19,22,22,22
1,1,4,mar,26/01/2021,114608.0,102880.0,603.0,182.0,11225.0,12418.0,100.0,115.0,13221.0,14740.0,108.0,144.92,524.0,786.0,224.0,1726.0,3309.16,194.09,36.0,29.0,1,2,-25,Jour de l’An,69,Pâques,-25,Jour de l’An,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,26,0.7818314824680298,0.6234898018587336,-0.8486442574947509,0.5289640103269624,0.4999999999999999,0.8660254037844387,0.47309355683601,0.8810121942857845,3.105714285714285,2.245714285714286,0,0,0,0,0,0,0,0,0,0,0,0,11,25,18,23,23,23
1,1,4,mer,27/01/2021,97284.0,102493.0,619.0,182.0,8973.0,9802.0,105.0,115.0,13767.0,14750.0,108.0,144.92,425.0,744.0,206.0,2413.0,3877.06,192.89,36.0,30.0,2,2,-26,Jour de l’An,68,Pâques,-26,Jour de l’An,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,27,0.9749279121818236,-0.2225209339563143,-0.72479278722912,0.6889669190756865,0.4999999999999999,0.8660254037844387,0.47309355683601,0.8810121942857845,4.302857142857143,3.891428571428572,0,0,0,0,0,0,0,0,0,0,0,0,10,24,17,24,24,24
1,1,4,jeu,28/01/2021,104125.0,110506.0,585.0,182.0,10853.0,8592.0,95.0,115.0,22268.0,19700.0,147.0,144.92,408.0,1093.0,234.0,1849.0,3674.53,178.05,36.0,31.0,3,2,-27,Jour de l’An,67,Pâques,-27,Jour de l’An,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,28,0.4338837391175582,-0.900968867902419,-0.5712682150947924,0.8207634412072763,0.4999999999999999,0.8660254037844387,0.47309355683601,0.8810121942857845,5.341428571428572,5.632857142857143,0,0,0,0,0,0,0,0,0,0,0,0,9,23,16,25,25,25
1,1,4,ven,29/01/2021,98094.0,93237.0,550.0,182.0,9699.0,8006.0,85.0,115.0,18485.0,22486.0,154.0,144.92,378.0,1077.0,245.0,2114.0,3847.59,189.92,36.0,32.0,4,2,-28,Jour de l’An,66,Pâques,-28,Jour de l’An,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,29,-0.433883739117558,-0.9009688679024191,-0.3943558551133187,0.9189578116202306,0.4999999999999999,0.8660254037844387,0.47309355683601,0.8810121942857845,5.775714285714287,5.847142857142857,0,0,0,0,0,0,0,0,0,0,0,0,8,22,15,26,26,26
1,1,4,sam,30/01/2021,99179.0,86870.0,521.0,182.0,2277.0,4419.0,45.0,115.0,15071.0,14914.0,92.0,144.92,213.0,742.0,34.0,1459.0,2485.4,155.29,36.0,33.0,5,2,-29,Jour de l’An,65,Pâques,-29,Jour de l’An,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,30,-0.9749279121818236,-0.2225209339563146,-0.2012985200886611,0.9795299412524944,0.4999999999999999,0.8660254037844387,0.47309355683601,0.8810121942857845,5.204285714285715,5.89,0,0,0,0,0,0,0,0,0,0,0,0,7,21,14,27,27,27
1,2,5,lun,01/02/2021,90561.0,93138.0,551.0,188.0,8571.0,12207.0,104.0,135.0,17324.0,16700.0,118.0,149.0,565.0,896.0,246.0,2060.0,3766.8,173.18,21.75077954,,0,1,-31,Jour de l’An,63,Pâques,-31,Jour de l’An,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,1,0.0,1.0,0.20129852008866,0.9795299412524944,0.8660254037844386,0.5000000000000001,0.5777738314082511,0.8161969123562217,8.246666666666668,8.604999999999999,0,0,0,0,0,0,0,0,0,0,0,0,5,19,12,29,29,29
1,2,5,mar,02/02/2021,113817.0,123889.0,654.0,188.0,9648.0,11326.0,90.0,135.0,14980.0,12590.0,84.0,149.0,519.0,639.0,209.0,2153.0,3616.01,183.14,19.74451239,1.0,1,1,-32,Jour de l’An,62,Pâques,-32,Jour de l’An,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,2,0.7818314824680298,0.6234898018587336,0.3943558551133185,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.5777738314082511,0.8161969123562217,7.221666666666667,7.97,0,0,0,0,0,0,0,0,0,0,0,0,4,18,11,30,30,30
1,2,5,mer,03/02/2021,116917.0,106856.0,624.0,188.0,9983.0,9570.0,106.0,135.0,14858.0,14531.0,95.0,149.0,444.0,805.0,197.0,2442.0,3929.3,195.94,20.05358783,2.0,2,1,-33,Jour de l’An,61,Pâques,-33,Jour de l’An,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,3,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.5777738314082511,0.8161969123562217,6.703333333333333,7.581666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3,17,10,31,31,31
1,2,5,jeu,04/02/2021,106227.0,128550.0,693.0,188.0,10217.0,11275.0,92.0,135.0,21280.0,18128.0,134.0,149.0,523.0,943.0,227.0,2311.0,4059.04,195.65,20.74643496,3.0,3,1,-34,Jour de l’An,60,Pâques,-34,Jour de l’An,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,4,0.4338837391175582,-0.900968867902419,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,0.5777738314082511,0.8161969123562217,4.614999999999999,4.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,16,9,32,32,32
1,2,5,ven,05/02/2021,120219.0,113952.0,656.0,188.0,10570.0,6825.0,68.0,135.0,23906.0,21621.0,151.0,149.0,334.0,1004.0,232.0,2546.0,4156.73,259.82,15.99849896,4.0,4,1,-35,Jour de l’An,59,Pâques,-35,Jour de l’An,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,5,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,0.5777738314082511,0.8161969123562217,5.288333333333333,5.3116666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,15,8,33,33,33
1,2,5,sam,06/02/2021,93222.0,94023.0,511.0,188.0,3714.0,4730.0,42.0,135.0,15042.0,16251.0,110.0,149.0,228.0,869.0,28.0,1627.0,2785.04,191.85,14.51675788,5.0,5,0,-36,Jour de l’An,58,Pâques,-36,Jour de l’An,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,6,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,0.5777738314082511,0.8161969123562217,5.233333333333333,5.086666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,14,7,0,34,34
1,2,6,lun,08/02/2021,77858.0,90093.0,539.0,188.0,10760.0,12828.0,102.0,135.0,16704.0,16097.0,122.0,149.0,563.0,1004.0,232.0,2115.0,3914.48,213.2,18.36060038,7.0,0,0,-38,Jour de l’An,56,Pâques,-38,Jour de l’An,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,8,0.0,1.0,0.9987165071710528,-0.0506491688387126,0.8660254037844386,0.5000000000000001,0.6736956436465572,0.7390089172206591,4.548333333333333,4.866666666666666,0,0,0,1,0,0,0,0,0,0,1,0,0,12,5,0,36,36
1,2,6,mar,09/02/2021,102047.0,109380.0,647.0,188.0,10537.0,12122.0,98.0,135.0,14891.0,14978.0,124.0,149.0,523.0,790.0,207.0,1957.0,3573.56,228.64,15.62963611,8.0,1,0,-39,Jour de l’An,55,Pâques,-39,Jour de l’An,22,29,92,29,12,5,41,36,35,7,16,31,17,11,36,21,28,13,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,9,0.7818314824680298,0.6234898018587336,0.9680771188662044,-0.2506525322587204,0.8660254037844386,0.5000000000000001,0.6736956436465572,0.7390089172206591,5.761666666666666,5.581666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,11,4,0,37,37
1,2,6,mer,10/02/2021,105657.0,105345.0,629.0,188.0,9566.0,10769.0,78.0,135.0,14333.0,13961.0,105.0,149.0,447.0,866.0,220.0,2402.0,3975.22,230.68,17.23261661,9.0,2,0,-40,Jour de l’An,54,Pâques,-40,Jour de l’An,22,29,92,29,12,5,41,36,35,7,16,31,17,11,36,21,28,13,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,10,0.9749279121818236,-0.2225209339563143,0.8978045395707416,-0.4403941515576344,0.8660254037844386,0.5000000000000001,0.6736956436465572,0.7390089172206591,6.161666666666666,4.921666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,10,3,0,38,38
1,2,6,jeu,11/02/2021,111974.0,109915.0,640.0,188.0,11990.0,11428.0,85.0,135.0,19300.0,18539.0,140.0,149.0,525.0,1048.0,230.0,1857.0,3583.9,256.4,13.97776911,10.0,3,0,-41,Jour de l’An,53,Pâques,-41,Jour de l’An,22,29,92,29,12,5,41,36,35,7,16,31,17,11,36,21,28,13,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,11,0.4338837391175582,-0.900968867902419,0.7907757369376989,-0.6121059825476626,0.8660254037844386,0.5000000000000001,0.6736956436465572,0.7390089172206591,4.071666666666666,3.0666666666666664,0,0,0,1,0,0,0,0,0,0,1,0,0,9,2,0,39,39
1,2,6,ven,12/02/2021,113333.0,101258.0,583.0,188.0,10608.0,8703.0,80.0,135.0,23549.0,22646.0,154.0,149.0,406.0,1113.0,236.0,2427.0,3894.07,194.05,20.06735377,11.0,4,0,-42,Jour de l’An,52,Pâques,-42,Jour de l’An,22,29,92,29,12,5,41,36,35,7,16,31,17,11,36,21,28,13,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,12,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,0.8660254037844386,0.5000000000000001,0.6736956436465572,0.7390089172206591,4.133333333333333,3.1100000000000008,0,0,0,1,0,0,0,0,0,0,1,0,0,8,1,0,40,40
1,2,6,sam,13/02/2021,79763.0,78699.0,453.0,188.0,3788.0,1810.0,14.0,135.0,15881.0,14986.0,92.0,149.0,78.0,704.0,28.0,1390.0,2154.89,88.3,24.40419026,12.0,5,0,-43,Jour de l’An,51,Pâques,-43,Jour de l’An,22,29,92,29,12,5,41,36,35,7,16,31,17,11,36,21,28,13,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,13,-0.9749279121818236,-0.2225209339563146,0.485301962531081,-0.8743466161445821,0.8660254037844386,0.5000000000000001,0.6736956436465572,0.7390089172206591,4.0216666666666665,2.998333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,7,0,0,41,0
1,2,7,lun,15/02/2021,90271.0,94602.0,514.8819512195122,188.0,10564.0,12046.0,117.29280487804878,135.0,16519.0,16162.0,122.33158536585368,149.0,515.0,1003.0,211.0,2508.0,4236.47,218.3837804878049,51.52709035,14.0,0,0,-45,Jour de l’An,49,Pâques,-45,Jour de l’An,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,15,0.0,1.0,0.1011683219874327,-0.994869323391895,0.8660254037844386,0.5000000000000001,0.7594049166547071,0.6506183002042422,6.838333333333334,6.128333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,5,0,0,43,0
1,2,7,mar,16/02/2021,100592.0,108271.0,584.7328235294118,188.0,10705.0,12570.0,115.12811764705884,135.0,15096.0,14609.0,112.56776470588235,149.0,561.0,715.0,212.0,1849.0,3432.54,218.26682352941177,51.52709035,15.0,1,0,-46,Jour de l’An,48,Pâques,-46,Jour de l’An,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,16,0.7818314824680298,0.6234898018587336,-0.101168321987432,-0.9948693233918952,0.8660254037844386,0.5000000000000001,0.7594049166547071,0.6506183002042422,7.978333333333333,7.755,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0,0,44,0
1,2,7,mer,17/02/2021,98193.0,99899.0,580.9133333333333,188.0,10093.0,13104.0,118.94166666666668,135.0,13791.0,15017.0,115.36047619047618,149.0,522.0,810.0,210.0,2349.0,3933.58,216.15000000000003,51.52709035,16.0,2,0,-47,Jour de l’An,47,Pâques,-47,Jour de l’An,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,17,0.9749279121818236,-0.2225209339563143,-0.2993631229733582,-0.9541392564000488,0.8660254037844386,0.5000000000000001,0.7594049166547071,0.6506183002042422,7.406666666666667,7.074999999999999,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,45,0
1,2,7,jeu,18/02/2021,118491.0,111121.76190476192,611.5466666666666,188.0,10861.0,13596.535714285714,116.35154761904762,135.0,20164.0,22023.761904761905,142.38654761904763,149.0,562.1772151898734,1009.025641025641,299.88607594936707,1967.089743589744,4097.891230769232,215.75869047619048,51.52709035,17.0,3,0,-48,Jour de l’An,46,Pâques,46,Pâques,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,18,0.4338837391175582,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,0.8660254037844386,0.5000000000000001,0.7594049166547071,0.6506183002042422,5.903333333333333,5.6066666666666665,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,46,0
1,2,7,ven,19/02/2021,108101.0,101453.29268292684,591.0443902439024,188.0,9123.0,12785.768292682927,112.5170731707317,135.0,23515.0,24437.975609756097,152.6321951219512,149.0,537.9953846153846,1014.1231168831168,302.44,2385.395194805195,4446.354032258064,216.0124691358025,51.52709035,18.0,4,0,-49,Jour de l’An,45,Pâques,45,Pâques,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,19,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,0.8660254037844386,0.5000000000000001,0.7594049166547071,0.6506183002042422,5.911666666666666,5.8500000000000005,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,47,0
1,2,7,sam,20/02/2021,86137.0,88116.06172839506,495.2762962962964,188.0,1660.0,6872.617283950617,62.41777777777778,135.0,15812.0,16956.555555555555,112.9151851851852,149.0,295.9149350649351,706.7511688311688,100.65333333333334,1611.4233766233767,2872.9873015873027,163.06345679012347,51.52709035,19.0,5,0,-50,Jour de l’An,44,Pâques,44,Pâques,22,29,90,29,12,5,41,35,34,7,15,31,17,11,35,20,27,12,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,20,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,0.8660254037844386,0.5000000000000001,0.7594049166547071,0.6506183002042422,6.825,7.056666666666668,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,2,8,lun,22/02/2021,85749.0,88294.56626506025,514.8819512195122,188.0,11620.0,13697.78313253012,117.29280487804878,135.0,17164.0,17814.469879518074,122.33158536585368,149.0,567.6708860759494,916.2025316455696,311.1645569620253,2014.7088607594933,3903.302857142857,218.3837804878049,51.52709035,21.0,0,0,-52,Jour de l’An,42,Pâques,42,Pâques,22,29,86,29,12,5,41,33,32,7,13,31,17,11,33,18,25,10,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,22,0.0,1.0,-0.968077118866204,-0.2506525322587213,0.8660254037844386,0.5000000000000001,0.8336023852211195,0.5523649729605058,7.790000000000002,7.4316666666666675,0,0,0,0,1,1,0,0,0,0,1,0,47,0,0,1,0,0
1,2,8,mar,23/02/2021,104607.0,103366.32558139534,584.7328235294118,188.0,11226.0,13479.383720930233,115.12811764705884,135.0,15019.0,16776.116279069767,112.56776470588235,149.0,561.1219512195122,749.7682926829268,291.96153846153845,1859.2682926829268,3892.810149253732,218.26682352941177,51.52709035,22.0,1,0,-53,Jour de l’An,41,Pâques,41,Pâques,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,23,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.0506491688387135,0.8660254037844386,0.5000000000000001,0.8336023852211195,0.5523649729605058,8.115,8.171666666666665,0,0,0,0,1,1,0,0,0,0,1,0,46,0,0,2,0,0
1,2,8,mer,24/02/2021,111034.0,99853.71764705882,580.9133333333333,188.0,10347.0,13876.152941176471,118.94166666666668,135.0,15258.0,17417.329411764706,115.36047619047618,149.0,571.1234567901234,791.2098765432099,310.61728395061726,2284.1604938271603,4349.319402985075,216.15000000000003,51.52709035,23.0,2,0,-54,Jour de l’An,40,Pâques,40,Pâques,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,24,0.9749279121818236,-0.2225209339563143,-0.9884683243281114,0.1514277775045766,0.8660254037844386,0.5000000000000001,0.8336023852211195,0.5523649729605058,7.975000000000001,6.993333333333333,0,0,0,0,1,1,0,0,0,0,1,0,45,0,0,3,0,0
1,2,8,jeu,25/02/2021,114561.0,111121.76190476192,611.5466666666666,188.0,10681.0,13596.535714285714,116.35154761904762,135.0,19639.0,22023.761904761905,142.38654761904763,149.0,562.1772151898734,1009.025641025641,299.88607594936707,1967.089743589744,4097.891230769232,215.75869047619048,51.52709035,24.0,3,0,-55,Jour de l’An,39,Pâques,39,Pâques,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,25,0.4338837391175582,-0.900968867902419,-0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,0.8336023852211195,0.5523649729605058,6.340000000000001,6.055000000000001,0,0,0,0,1,1,0,0,0,0,1,0,44,0,0,4,0,0
1,2,8,ven,26/02/2021,107979.0,101453.29268292684,591.0443902439024,188.0,8285.0,12785.768292682927,112.5170731707317,135.0,23155.0,24437.975609756097,152.6321951219512,149.0,537.9953846153846,1014.1231168831168,302.44,2385.395194805195,4446.354032258064,216.0124691358025,51.52709035,25.0,4,2,-56,Jour de l’An,38,Pâques,38,Pâques,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,26,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,0.8336023852211195,0.5523649729605058,5.0,4.573333333333333,0,0,0,0,1,1,0,0,0,0,1,0,43,0,0,5,0,0
1,2,8,sam,27/02/2021,88916.0,88116.06172839506,495.2762962962964,188.0,3818.0,6872.617283950617,62.41777777777778,135.0,15858.0,16956.555555555555,112.9151851851852,149.0,295.9149350649351,706.7511688311688,100.65333333333334,1611.4233766233767,2872.9873015873027,163.06345679012347,51.52709035,26.0,5,2,-57,Jour de l’An,37,Pâques,37,Pâques,22,29,88,29,12,5,41,34,33,7,14,31,17,11,34,19,26,11,21,6,12,7,2,10,5,3,2,2,1,0,0,0,0,27,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,0.8660254037844386,0.5000000000000001,0.8336023852211195,0.5523649729605058,4.64,5.34,0,0,0,0,1,1,0,0,0,0,1,0,42,0,0,6,0,0
1,3,9,lun,01/03/2021,75989.0,102951.0,569.0,188.0,9023.0,9927.0,73.0,135.0,16454.0,19565.0,137.0,149.0,442.0,1096.0,229.0,2413.0,4179.61,239.38,24.6,,0,1,-59,Jour de l’An,35,Pâques,35,Pâques,22,34,94,30,13,5,45,35,36,8,13,31,17,11,37,21,28,13,23,6,12,7,2,10,5,3,2,2,1,0,0,0,0,1,0.0,1.0,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,0.8951632913550623,0.4457383557765383,6.640000000000001,5.925,0,0,0,0,1,0,0,0,0,0,1,0,40,0,47,8,0,1
1,3,9,mar,02/03/2021,100930.0,116950.0,642.0,188.0,9182.0,13965.0,103.0,135.0,15624.0,16763.0,118.0,149.0,568.0,779.0,200.0,1903.0,3542.6,254.1,24.6,1.0,1,1,-60,Jour de l’An,34,Pâques,34,Pâques,22,34,102,33,13,5,48,38,40,8,14,41,20,14,38,22,29,14,24,6,12,7,2,10,5,3,2,2,1,0,0,0,0,2,0.7818314824680298,0.6234898018587336,0.3943558551133185,0.9189578116202306,1.0,6.123233995736766e-17,0.8951632913550623,0.4457383557765383,7.784999999999999,6.935,0,0,0,0,1,0,0,0,0,0,1,0,39,0,46,9,0,2
1,3,9,mer,03/03/2021,101204.0,116819.0,624.0,188.0,10159.0,13291.0,98.0,135.0,15289.0,15992.0,107.0,149.0,547.0,785.0,220.0,2697.0,4304.15,239.71,24.6,2.0,2,1,-61,Jour de l’An,33,Pâques,33,Pâques,22,34,102,33,13,5,48,38,40,8,14,41,20,14,38,22,29,14,24,6,12,7,2,10,5,3,2,2,1,0,0,0,0,3,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.8951632913550623,0.4457383557765383,6.9433333333333325,6.721666666666667,0,0,0,0,1,0,0,0,0,0,1,0,38,0,45,10,0,3
