ANNEE,MOIS,SEMAINE,JOUR,DATE,PREVISION_BUDGET_FRAIS,REALISE_TOTAL_FRAIS,NB_HEURES_TOTAL_FRAIS,OBJECTIF_PROD_FRAIS,PREVISION_BUDGET_GEL,REALISE_TOTAL_GEL,NB_HEURES_TOTAL_GEL,OBJECTIF_PROD_GEL,PREVISION_BUDGET_FFL,REALISE_TOTAL_FFL,NB_HEURE_PREPARATION_FFL,OBJECTIF_PROD_FFL,REALISE_GEL_EXP,REALISE_FLF_EXP,REALISE_HGE_EXP,REALISE_MECA_EXP,TOTAL_EXPE_EXP,NB_HEURE_EXP,OBJECTIF_PROD_EXP,colIndex,dernier_jour_ferie,prochain_jour_ferie
2021,1,4,lun,2021-01-18,77537.0,87450.0,533.0,182.0,10296.0,13653.0,119.0,115.0,16106.0,16002.0,111.0,144.92,587.0,1044.0,302.0,2054.0,4030.82,194.16,36.0,21.0,17,77
2021,1,4,mar,2021-01-19,112694.0,106812.0,574.0,182.0,11021.0,12415.0,110.0,115.0,14127.0,14416.0,112.0,144.92,555.0,654.0,220.0,1826.0,3309.97,173.9,36.0,22.0,18,76
2021,1,4,mer,2021-01-20,99333.0,101434.0,522.0,182.0,9681.0,9463.0,125.0,115.0,13704.0,14470.0,102.0,144.92,446.0,790.0,244.0,2395.0,3908.91,171.28,36.0,23.0,19,75
2021,1,4,jeu,2021-01-21,111639.0,100687.0,497.0,182.0,10130.0,9355.0,82.0,115.0,19020.0,19461.0,144.0,144.92,412.0,996.0,219.0,1771.0,3447.81,193.88,36.0,24.0,20,74
2021,1,4,ven,2021-01-22,99713.0,107173.0,525.0,182.0,8963.0,7373.0,86.0,115.0,21006.0,21825.0,141.0,144.92,359.0,1054.0,315.0,2678.0,4444.68,182.56,36.0,25.0,21,73
2021,1,4,sam,2021-01-23,92681.0,91297.0,449.0,182.0,2729.0,4119.0,39.0,115.0,14286.0,16351.0,108.0,144.92,175.0,877.0,30.0,1751.0,2868.16,137.05,36.0,26.0,22,72
2021,1,5,lun,2021-01-25,77525.0,91092.0,545.0,182.0,9794.0,12418.0,108.0,115.0,15437.0,18753.0,129.0,144.92,506.0,937.0,284.0,2242.0,4006.28,186.27,36.0,28.0,24,70
2021,1,5,mar,2021-01-26,114608.0,102880.0,603.0,182.0,11225.0,12418.0,100.0,115.0,13221.0,14740.0,108.0,144.92,524.0,786.0,224.0,1726.0,3309.16,194.09,36.0,29.0,25,69
2021,1,5,mer,2021-01-27,97284.0,102493.0,619.0,182.0,8973.0,9802.0,105.0,115.0,13767.0,14750.0,108.0,144.92,425.0,744.0,206.0,2413.0,3877.06,192.89,36.0,30.0,26,68
2021,1,5,jeu,2021-01-28,104125.0,110506.0,585.0,182.0,10853.0,8592.0,95.0,115.0,22268.0,19700.0,147.0,144.92,408.0,1093.0,234.0,1849.0,3674.53,178.05,36.0,31.0,27,67
2021,1,5,ven,2021-01-29,98094.0,93237.0,550.0,182.0,9699.0,8006.0,85.0,115.0,18485.0,22486.0,154.0,144.92,378.0,1077.0,245.0,2114.0,3847.59,189.92,36.0,32.0,28,66
2021,1,5,sam,2021-01-30,99179.0,86870.0,521.0,182.0,2277.0,4419.0,45.0,115.0,15071.0,14914.0,92.0,144.92,213.0,742.0,34.0,1459.0,2485.4,155.29,36.0,33.0,29,65
2021,2,6,lun,2021-02-01,90561.0,93138.0,551.0,188.0,8571.0,12207.0,104.0,135.0,17324.0,16700.0,118.0,149.0,565.0,896.0,246.0,2060.0,3766.8,173.18,21.75077954,,31,63
2021,2,6,mar,2021-02-02,113817.0,123889.0,654.0,188.0,9648.0,11326.0,90.0,135.0,14980.0,12590.0,84.0,149.0,519.0,639.0,209.0,2153.0,3616.01,183.14,19.74451239,1.0,32,62
2021,2,6,mer,2021-02-03,116917.0,106856.0,624.0,188.0,9983.0,9570.0,106.0,135.0,14858.0,14531.0,95.0,149.0,444.0,805.0,197.0,2442.0,3929.3,195.94,20.05358783,2.0,33,61
2021,2,6,jeu,2021-02-04,106227.0,128550.0,693.0,188.0,10217.0,11275.0,92.0,135.0,21280.0,18128.0,134.0,149.0,523.0,943.0,227.0,2311.0,4059.04,195.65,20.74643496,3.0,34,60
2021,2,6,ven,2021-02-05,120219.0,113952.0,656.0,188.0,10570.0,6825.0,68.0,135.0,23906.0,21621.0,151.0,149.0,334.0,1004.0,232.0,2546.0,4156.73,259.82,15.99849896,4.0,35,59
2021,2,6,sam,2021-02-06,93222.0,94023.0,511.0,188.0,3714.0,4730.0,42.0,135.0,15042.0,16251.0,110.0,149.0,228.0,869.0,28.0,1627.0,2785.04,191.85,14.51675788,5.0,36,58
2021,2,7,lun,2021-02-08,77858.0,90093.0,539.0,188.0,10760.0,12828.0,102.0,135.0,16704.0,16097.0,122.0,149.0,563.0,1004.0,232.0,2115.0,3914.48,213.2,18.36060038,7.0,38,56
2021,2,7,mar,2021-02-09,102047.0,109380.0,647.0,188.0,10537.0,12122.0,98.0,135.0,14891.0,14978.0,124.0,149.0,523.0,790.0,207.0,1957.0,3573.56,228.64,15.62963611,8.0,39,55
2021,2,7,mer,2021-02-10,105657.0,105345.0,629.0,188.0,9566.0,10769.0,78.0,135.0,14333.0,13961.0,105.0,149.0,447.0,866.0,220.0,2402.0,3975.22,230.68,17.23261661,9.0,40,54
2021,2,7,jeu,2021-02-11,111974.0,109915.0,640.0,188.0,11990.0,11428.0,85.0,135.0,19300.0,18539.0,140.0,149.0,525.0,1048.0,230.0,1857.0,3583.9,256.4,13.97776911,10.0,41,53
2021,2,7,ven,2021-02-12,113333.0,101258.0,583.0,188.0,10608.0,8703.0,80.0,135.0,23549.0,22646.0,154.0,149.0,406.0,1113.0,236.0,2427.0,3894.07,194.05,20.06735377,11.0,42,52
2021,2,7,sam,2021-02-13,79763.0,78699.0,453.0,188.0,3788.0,1810.0,14.0,135.0,15881.0,14986.0,92.0,149.0,78.0,704.0,28.0,1390.0,2154.89,88.3,24.40419026,12.0,43,51
2021,2,8,lun,2021-02-15,90271.0,94602.0,512.2379220779221,188.0,10564.0,12046.0,119.3377922077922,135.0,16519.0,16162.0,122.09337662337663,149.0,515.0,1003.0,211.0,2508.0,4236.47,221.86324675324676,51.52709035,14.0,45,49
2021,2,8,mar,2021-02-16,100592.0,108271.0,580.341125,188.0,10705.0,12570.0,117.17362500000002,135.0,15096.0,14609.0,111.72825,149.0,561.0,715.0,212.0,1849.0,3432.54,221.2585,51.52709035,15.0,46,48
2021,2,8,mer,2021-02-17,98193.0,99899.0,578.2116455696203,188.0,10093.0,13104.0,121.82405063291142,135.0,13791.0,15017.0,114.5858227848101,149.0,522.0,810.0,210.0,2349.0,3933.58,218.9443037974684,51.52709035,16.0,47,47
2021,2,8,jeu,2021-02-18,118491.0,110436.91139240506,609.3660759493671,188.0,10861.0,13743.759493670887,118.82949367088608,135.0,20164.0,22047.303797468354,141.7654430379747,149.0,565.418918918919,1004.8082191780821,300.0,1950.041095890411,4097.891230769232,219.27506329113925,51.52709035,17.0,48,46
2021,2,8,ven,2021-02-19,108101.0,101356.09210526316,591.0742105263158,188.0,9123.0,12993.065789473685,114.97894736842105,135.0,23515.0,24822.013157894737,153.90578947368422,149.0,544.6338888888889,1024.3729577464787,306.76056338028167,2394.2454929577466,4446.354032258064,220.01328947368418,51.52709035,18.0,49,45
2021,2,8,sam,2021-02-20,86137.0,87799.92207792208,496.3296103896104,188.0,1660.0,6911.38961038961,63.29662337662338,135.0,15812.0,17063.7012987013,113.06662337662338,149.0,296.636301369863,707.6416438356164,104.83098591549296,1611.9123287671234,2872.9873015873027,165.56025974025977,51.52709035,19.0,50,44
2021,2,9,lun,2021-02-22,85749.0,87773.39743589744,512.2379220779221,188.0,11620.0,13860.320512820514,119.3377922077922,135.0,17164.0,17906.884615384617,122.09337662337663,149.0,572.7972972972973,912.5135135135135,312.9054054054054,2010.1081081081081,3903.302857142857,221.86324675324676,51.52709035,21.0,52,42
2021,2,9,mar,2021-02-23,104607.0,103088.62962962964,580.341125,188.0,11226.0,13649.901234567902,117.17362500000002,135.0,15019.0,16762.962962962964,111.72825,149.0,566.4025974025974,741.8701298701299,291.4657534246575,1851.7532467532467,3892.8101492537317,221.2585,51.52709035,22.0,53,41
2021,2,9,mer,2021-02-24,111034.0,99401.125,578.2116455696203,188.0,10347.0,14054.5,121.82405063291142,135.0,15258.0,17345.6125,114.5858227848101,149.0,576.6973684210526,784.2236842105264,307.63157894736844,2286.815789473684,4349.319402985075,218.9443037974684,51.52709035,23.0,54,40
2021,2,9,jeu,2021-02-25,114561.0,110436.91139240506,609.3660759493671,188.0,10681.0,13743.759493670887,118.82949367088608,135.0,19639.0,22047.303797468354,141.7654430379747,149.0,565.418918918919,1004.8082191780821,300.0,1950.041095890411,4097.891230769232,219.27506329113925,51.52709035,24.0,55,39
2021,2,9,ven,2021-02-26,107979.0,101356.09210526316,591.0742105263158,188.0,8285.0,12993.065789473685,114.97894736842105,135.0,23155.0,24822.013157894737,153.90578947368422,149.0,544.6338888888889,1024.3729577464787,306.76056338028167,2394.2454929577466,4446.354032258064,220.01328947368418,51.52709035,25.0,56,38
2021,2,9,sam,2021-02-27,88916.0,87799.92207792208,496.3296103896104,188.0,3818.0,6911.38961038961,63.29662337662338,135.0,15858.0,17063.7012987013,113.06662337662338,149.0,296.636301369863,707.6416438356164,104.83098591549296,1611.9123287671234,2872.9873015873027,165.56025974025977,51.52709035,26.0,57,37
2021,3,10,lun,2021-03-01,75989.0,102951.0,569.0,188.0,9023.0,9927.0,73.0,135.0,16454.0,19565.0,137.0,149.0,442.0,1096.0,229.0,2413.0,4179.61,239.38,24.6,,59,35
2021,3,10,mar,2021-03-02,100930.0,116950.0,642.0,188.0,9182.0,13965.0,103.0,135.0,15624.0,16763.0,118.0,149.0,568.0,779.0,200.0,1903.0,3542.6,254.1,24.6,1.0,60,34
2021,3,10,mer,2021-03-03,101204.0,116819.0,624.0,188.0,10159.0,13291.0,98.0,135.0,15289.0,15992.0,107.0,149.0,547.0,785.0,220.0,2697.0,4304.15,239.71,24.6,2.0,61,33
2021,3,10,jeu,2021-03-04,110092.0,122311.0,628.0,188.0,9032.0,11110.0,81.0,135.0,19098.0,21352.0,137.0,149.0,467.0,975.0,254.0,2041.0,3789.87,266.01,24.6,3.0,62,32
2021,3,10,ven,2021-03-05,99179.0,110901.0,641.0,188.0,9893.0,11062.0,83.0,135.0,22362.0,23978.0,140.0,149.0,503.0,1014.0,236.0,2639.0,4437.61,256.82,24.6,4.0,63,31
2021,3,10,sam,2021-03-06,76908.0,92357.0,526.0,188.0,5437.0,5066.0,46.0,135.0,13528.0,16250.0,90.0,149.0,244.0,660.0,29.0,1660.0,2629.5,125.94,24.6,5.0,64,30
2021,3,11,lun,2021-03-08,74168.0,96173.0,554.0,188.0,10957.0,13125.0,97.0,135.0,14800.0,18301.0,111.0,149.0,562.0,892.0,253.0,2215.0,3921.51,201.76,24.6,7.0,66,28
2021,3,11,mar,2021-03-09,98302.0,107906.0,619.0,188.0,11576.0,11574.0,78.0,135.0,13311.0,14952.0,103.0,149.0,491.0,686.0,202.0,1821.0,3299.7,220.48,24.6,8.0,67,27
2021,3,11,mer,2021-03-10,106498.0,105208.0,610.0,188.0,10253.0,11327.0,100.0,135.0,13643.0,14244.0,97.0,149.0,511.0,652.0,217.0,2499.0,3919.99,194.65,24.6,9.0,68,26
2021,3,11,jeu,2021-03-11,106870.0,106657.0,597.0,188.0,10698.0,9770.0,89.0,135.0,18656.0,21226.0,140.0,149.0,439.0,1021.0,235.0,1876.0,3646.29,226.22,24.6,10.0,69,25
2021,3,11,ven,2021-03-12,100080.0,94988.0,559.0,188.0,9894.0,9931.0,87.0,135.0,23251.0,24301.0,143.0,149.0,474.0,1059.0,223.0,2207.0,3760.6,212.47,24.6,11.0,70,24
2021,3,11,sam,2021-03-13,97409.0,76792.0,469.0,188.0,7250.0,4259.0,44.0,135.0,13893.0,17122.0,103.0,149.0,229.0,711.0,31.0,1394.0,2168.2,197.79,24.6,12.0,71,23
2021,3,12,lun,2021-03-15,109879.0,84675.0,522.0,188.0,13845.0,10735.0,80.0,135.0,18176.0,19402.0,122.0,149.0,481.0,1030.0,215.0,2107.0,3869.53,208.5,24.6,14.0,73,21
2021,3,12,mar,2021-03-16,118823.0,101790.0,527.0,188.0,11257.0,10386.0,76.0,135.0,15150.0,14864.0,100.0,149.0,454.0,659.0,216.0,1931.0,3311.23,215.7,24.6,15.0,74,20
2021,3,12,mer,2021-03-17,115528.0,101999.0,546.0,188.0,10770.0,12432.0,88.0,135.0,16641.0,15377.0,106.0,149.0,527.0,704.0,206.0,2672.0,4152.42,187.12,24.6,16.0,75,19
2021,3,12,jeu,2021-03-18,101727.0,112728.0,656.0,188.0,9315.0,11494.0,88.0,135.0,14081.0,21239.0,144.0,149.0,481.0,1087.0,225.0,1937.0,3773.4,221.32,24.6,17.0,76,18
2021,3,12,ven,2021-03-19,63385.0,103957.0,600.0,188.0,11027.0,10459.0,92.0,135.0,16086.0,25329.0,157.0,149.0,493.0,1022.0,222.0,2596.0,4374.76,206.49,24.6,18.0,77,17
2021,3,12,sam,2021-03-20,97993.0,82008.0,417.0,188.0,6104.0,6957.0,64.0,135.0,15440.0,17425.0,107.0,149.0,315.0,729.0,34.0,1493.0,2601.67,154.28,24.6,19.0,78,16
2021,3,13,lun,2021-03-22,91004.0,93056.0,544.0,188.0,10494.0,12943.0,94.0,135.0,17498.0,18753.0,120.0,149.0,578.0,894.0,213.0,2095.0,3779.47,187.43,24.6,21.0,80,14
2021,3,13,mar,2021-03-23,89622.0,112096.0,595.0,188.0,11595.0,11894.0,88.0,135.0,16102.0,16288.0,104.0,149.0,492.0,744.0,209.0,2032.0,3562.03,165.79,24.6,22.0,81,13
2021,3,13,mer,2021-03-24,98355.0,98048.0,558.0,188.0,10382.0,12926.0,100.0,135.0,16703.0,17098.0,103.0,149.0,520.0,705.0,214.0,2284.0,3761.1,175.79,24.6,23.0,82,12
2021,3,13,jeu,2021-03-25,119544.0,109505.0,621.0,188.0,13255.0,10670.0,103.0,135.0,19973.0,22189.0,140.0,149.0,449.0,939.0,231.0,1901.0,3561.48,168.7,24.6,24.0,83,11
2021,3,13,ven,2021-03-26,83208.0,99296.0,603.0,188.0,11364.0,10577.0,84.0,135.0,20770.0,28750.0,159.0,149.0,443.0,1061.0,224.0,2358.0,4130.26,210.09,24.6,25.0,84,10
2021,3,13,sam,2021-03-27,100623.0,87856.0,472.0,188.0,2986.0,5600.0,51.0,135.0,15271.0,17039.0,110.0,149.0,285.0,679.0,28.0,1484.0,2510.74,146.04,24.6,26.0,85,9
2021,3,14,lun,2021-03-29,81813.0,94602.0,529.0,188.0,11163.0,12388.0,103.5,135.0,13413.0,18231.0,116.0,149.0,562.0,704.0,233.0,2313.0,3812.08,223.43,24.6,,87,7
2021,3,14,mar,2021-03-30,97427.0,112210.0,625.0,188.0,10784.0,12002.0,97.6,135.0,14340.0,17178.0,104.0,149.0,524.0,736.0,213.0,1909.0,3470.46,205.22,24.6,1.0,88,6
2021,3,14,mer,2021-03-31,92965.0,112233.0,635.0,188.0,14231.0,13562.0,99.1,135.0,16729.0,20233.0,111.0,149.0,533.0,875.0,227.0,2696.0,4371.27,213.07,24.6,2.0,89,5
2021,4,14,jeu,2021-04-01,129936.0,126011.0,703.0,188.0,13170.0,14064.0,98.1,135.0,21347.0,27094.0,178.0,149.0,576.0,1110.0,264.0,2149.0,4140.85,201.26,24.6,3.0,90,4
2021,4,14,ven,2021-04-02,93324.0,125639.0,739.0,188.0,9780.0,13838.0,89.5,135.0,24207.0,33706.0,189.0,149.0,593.0,1131.0,231.0,2857.0,4848.06,219.91,24.6,4.0,91,3
2021,4,14,sam,2021-04-03,107637.0,101633.0,628.0,188.0,3699.0,9850.0,76.4,135.0,16565.0,20072.0,144.0,149.0,420.0,915.0,26.0,1791.0,3177.34,113.94,24.6,5.0,92,2
2021,4,15,mar,2021-04-06,99853.0,111766.0,615.0,188.0,13121.0,13024.0,91.0,135.0,18275.0,18879.0,123.0,149.0,517.0,1037.0,222.0,2636.0,4411.57,194.75,24.6,8.0,1,25
2021,4,15,mer,2021-04-07,107150.0,101785.0,555.0,188.0,14237.0,14357.0,106.0,135.0,18763.0,20468.0,130.0,149.0,581.0,866.0,206.0,1961.0,3615.42,215.92,24.6,9.0,2,24
2021,4,15,jeu,2021-04-08,116259.0,103882.0,546.0,188.0,14190.0,13737.0,107.0,135.0,26350.0,25079.0,163.0,149.0,549.0,1108.0,196.0,1948.0,3863.77,231.03,24.6,10.0,3,23
2021,4,15,ven,2021-04-09,137555.0,111923.0,635.0,188.0,12463.0,13784.0,111.0,135.0,30634.0,29977.0,158.0,149.0,590.0,1276.0,236.0,2620.0,4506.08,206.02,24.6,11.0,4,22
2021,4,15,sam,2021-04-10,92328.0,93357.0,562.0,188.0,5643.0,8788.0,77.0,135.0,18372.0,18876.0,132.0,149.0,374.0,781.0,28.0,1584.0,2391.98,133.97,24.6,12.0,5,21
2021,4,16,lun,2021-04-12,86446.0,100084.0,540.0,188.0,11999.0,11240.0,86.0,135.0,17818.0,19451.0,123.0,149.0,466.0,271.0,227.0,2369.0,3333.14,185.49,24.6,14.0,7,19
2021,4,16,mar,2021-04-13,137648.0,116508.0,612.0,188.0,12430.0,12851.0,111.0,135.0,16956.0,18285.0,122.0,149.0,540.0,155.0,211.0,1968.0,2977.52,223.16,24.6,15.0,8,18
2021,4,16,mer,2021-04-14,94515.0,110432.0,580.0,188.0,13173.0,12109.0,99.0,135.0,20195.0,19583.0,124.0,149.0,502.0,204.0,230.0,2485.0,3464.06,184.45,24.6,16.0,9,17
2021,4,16,jeu,2021-04-15,133024.0,116882.0,626.0,188.0,13507.0,12080.0,95.0,135.0,26690.0,23497.0,137.0,149.0,485.0,229.0,248.0,2048.0,3226.01,170.0,24.6,17.0,10,16
2021,4,16,ven,2021-04-16,109083.0,111215.0,571.0,188.0,14363.0,13200.0,113.0,135.0,27703.0,27838.0,148.0,149.0,561.0,205.0,235.0,2805.0,4001.72,198.28,24.6,18.0,11,15
2021,4,16,sam,2021-04-17,121437.0,79855.0,434.0,188.0,5323.0,8864.0,82.0,135.0,21011.0,20242.0,114.0,149.0,395.0,132.0,30.0,1330.0,2002.31,155.53,24.6,19.0,12,14
2021,4,17,lun,2021-04-19,94892.0,92197.0,475.0,188.0,13793.0,10732.0,99.0,135.0,15955.0,18375.0,133.0,149.0,510.0,889.0,222.0,2102.0,3729.76,188.97,24.6,21.0,14,12
2021,4,17,mar,2021-04-20,105980.0,104890.0,571.0,188.0,12339.0,12592.0,104.0,135.0,13028.0,16870.0,114.0,149.0,562.0,686.0,205.0,1748.0,3201.37,195.89,24.6,22.0,15,11
2021,4,17,mer,2021-04-21,105037.0,101179.0,548.0,188.0,10638.0,13926.0,114.0,135.0,17691.0,18284.0,123.0,149.0,614.0,816.0,208.0,2335.0,3971.94,215.26,24.6,23.0,16,10
2021,4,17,jeu,2021-04-22,120158.0,115961.0,579.0,188.0,10072.0,12366.0,107.0,135.0,21621.0,26885.0,173.0,149.0,564.0,1199.0,217.0,1943.0,3923.26,216.54,24.6,24.0,17,9
2021,4,17,ven,2021-04-23,85367.0,106902.0,592.0,188.0,9522.0,11160.0,90.0,135.0,26563.0,29417.0,173.0,149.0,494.0,1166.0,225.0,2544.0,4429.74,219.13,24.6,25.0,18,8
2021,4,17,sam,2021-04-24,103424.0,85437.0,431.0,188.0,6251.0,11834.0,93.0,135.0,21369.0,18628.0,113.0,149.0,499.0,772.0,31.0,1517.0,2818.81,173.85,24.6,26.0,19,7
2021,4,17,lun,2021-04-26,97659.0,97722.0,557.0,209.0,15759.0,15767.0,134.0,139.0,20745.0,21162.0,153.0,153.0,607.0,1099.0,218.0,2260.0,6316.0,428.0,51.52709035,,21,5
2021,4,17,mar,2021-04-27,129152.0,129235.0,686.0,209.0,17100.0,17105.0,124.0,139.0,18561.0,18850.0,127.0,153.0,626.0,884.0,214.0,2252.0,6514.0,404.0,51.52709035,1.0,22,4
2021,4,17,mer,2021-04-28,150376.0,150425.0,702.0,209.0,14633.0,14639.0,100.0,139.0,23677.0,24163.0,162.0,153.0,491.0,1218.0,228.0,3364.0,8009.0,402.0,51.52709035,2.0,23,3
2021,4,17,jeu,2021-04-29,124432.0,124615.0,657.0,209.0,17023.0,17024.0,120.0,139.0,30583.0,31076.0,163.0,153.0,616.0,1332.0,233.0,2296.0,6839.0,392.0,51.52709035,3.0,24,2
2021,4,17,ven,2021-04-30,112752.0,112824.0,642.0,209.0,11793.0,11796.0,87.0,139.0,15759.0,15830.0,109.0,153.0,435.0,632.0,26.0,2499.0,5487.0,379.0,51.52709035,4.0,25,1
2021,5,18,lun,2021-05-03,103761.0,103802.0,664.0,209.0,12507.0,12514.0,88.0,139.0,23396.0,23802.0,166.0,153.0,505.0,1253.0,216.0,1786.0,5917.0,489.0,51.52709035,7.0,2,5
2021,5,18,mar,2021-05-04,104359.0,104416.0,624.0,209.0,16410.0,16411.0,123.0,139.0,21201.0,21345.0,144.0,153.0,575.0,895.0,215.0,2185.0,6129.0,423.0,51.52709035,8.0,3,4
2021,5,18,mer,2021-05-05,128665.0,128825.0,705.0,209.0,15632.0,15641.0,132.0,139.0,23858.0,24118.0,170.0,153.0,570.0,1089.0,229.0,3059.0,7585.0,392.0,51.52709035,9.0,4,3
2021,5,18,jeu,2021-05-06,126206.0,126259.0,720.0,209.0,11935.0,11937.0,108.0,139.0,36484.0,36883.0,206.0,153.0,443.0,1503.0,270.0,2221.0,6729.0,297.0,51.52709035,10.0,5,2
2021,5,18,ven,2021-05-07,122018.0,122079.0,497.0,209.0,14969.0,14974.0,120.0,139.0,19882.0,19973.0,79.0,153.0,608.0,780.0,30.0,2591.0,6359.0,134.0,51.52709035,11.0,6,1
2021,5,19,lun,2021-05-10,121840.0,121856.0,661.0,209.0,16580.0,16581.0,121.0,139.0,21098.0,21356.0,140.0,153.0,578.0,981.0,263.0,2024.0,5999.0,520.0,51.52709035,14.0,2,3
2021,5,19,mar,2021-05-11,110264.0,110342.0,599.0,209.0,14167.0,14172.0,112.0,139.0,26389.0,26553.0,158.0,153.0,540.0,1031.0,238.0,2530.0,7340.0,495.0,51.52709035,15.0,3,2
2021,5,19,mer,2021-05-12,123146.0,123263.0,609.0,209.0,14528.0,14532.0,114.0,139.0,25715.0,25904.0,158.0,153.0,577.0,1064.0,222.0,2203.0,6441.0,405.0,51.52709035,16.0,4,1
2021,5,19,ven,2021-05-14,117416.0,117495.0,631.0,209.0,13207.0,13207.0,123.0,139.0,29775.0,30068.0,183.0,153.0,485.0,1188.0,209.0,2016.0,6993.0,397.0,51.52709035,18.0,1,10
2021,5,19,sam,2021-05-15,72414.0,72430.0,438.0,209.0,8926.0,8930.0,107.0,139.0,22059.0,22205.0,164.0,153.0,384.0,888.0,28.0,1629.0,3124.0,297.0,51.52709035,19.0,2,9
2021,5,20,lun,2021-05-17,83705.0,83793.0,469.0,209.0,14009.0,14009.0,105.0,139.0,18230.0,18476.0,135.0,153.0,531.0,886.0,214.0,2065.0,6072.0,455.0,51.52709035,21.0,4,7
2021,5,20,mar,2021-05-18,111311.0,111329.0,588.0,209.0,13745.0,13745.0,104.0,139.0,16501.0,16736.0,120.0,153.0,535.0,754.0,205.0,1768.0,5354.0,404.0,51.52709035,22.0,5,6
2021,5,20,mer,2021-05-19,89280.0,89319.0,543.0,209.0,13183.0,13197.0,96.0,139.0,17278.0,17429.0,117.0,153.0,534.0,734.0,215.0,2077.0,5534.0,367.0,51.52709035,23.0,6,5
2021,5,20,jeu,2021-05-20,127073.0,127176.0,630.0,209.0,11451.0,11465.0,86.0,139.0,23355.0,23875.0,146.0,153.0,443.0,1134.0,219.0,2104.0,5411.0,385.0,51.52709035,24.0,7,4
2021,5,20,ven,2021-05-21,121601.0,121703.0,679.0,209.0,11259.0,11269.0,82.0,139.0,28304.0,28482.0,171.0,153.0,440.0,1092.0,224.0,2743.0,6981.0,412.0,51.52709035,25.0,8,3
2021,5,20,sam,2021-05-22,106397.0,106411.0,592.0,209.0,12925.0,12932.0,108.0,139.0,17797.0,17897.0,125.0,153.0,542.0,728.0,26.0,1902.0,4423.0,325.0,51.52709035,26.0,9,2
2021,5,21,mar,2021-05-25,96224.0,96256.0,586.0,209.0,14142.0,14145.0,40.0,139.0,19487.0,19747.0,141.0,153.0,556.0,919.0,222.0,2268.0,6470.0,258.0,51.52709035,29.0,1,50
2021,5,21,mer,2021-05-26,77198.0,77239.0,449.0,209.0,12875.0,12895.0,131.0,139.0,19479.0,19848.0,142.0,153.0,564.0,876.0,222.0,1437.0,5198.0,464.0,51.52709035,30.0,2,49
2021,5,21,jeu,2021-05-27,95520.0,95549.0,554.0,209.0,14423.0,14428.0,119.0,139.0,25114.0,25623.0,164.0,153.0,579.0,1058.0,229.0,1639.0,5238.0,480.0,51.52709035,31.0,3,48
2021,5,21,ven,2021-05-28,107064.0,107123.0,574.0,209.0,13537.0,13541.0,120.0,139.0,28472.0,28815.0,175.0,153.0,517.0,1163.0,214.0,2455.0,6651.0,450.0,51.52709035,32.0,4,47
2021,5,21,sam,2021-05-29,80465.0,80496.0,482.0,209.0,8590.0,8591.0,121.0,139.0,18519.0,18605.0,140.0,153.0,341.0,714.0,30.0,1386.0,3179.0,423.0,51.52709035,33.0,5,46
2021,5,22,lun,2021-05-31,86237.0,86248.0,529.0,209.0,13682.0,13690.0,109.0,139.0,,18992.0,122.0,153.0,514.0,872.0,223.0,1934.0,5752.0,374.0,51.52709035,,7,44
2021,6,22,mar,2021-06-01,89874.0,89881.0,516.0,209.0,14618.0,14623.0,111.0,139.0,,16014.0,112.0,153.0,539.0,656.0,199.0,1546.0,5254.0,405.0,51.52709035,1.0,8,43
2021,6,22,mer,2021-06-02,99459.0,99593.0,620.0,209.0,15715.0,15721.0,125.0,139.0,,16848.0,109.0,153.0,557.0,750.0,213.0,2343.0,6281.0,366.0,51.52709035,2.0,9,42
2021,6,22,jeu,2021-06-03,128882.0,128967.0,609.0,209.0,14109.0,14114.0,118.0,139.0,,22201.0,149.0,153.0,521.0,1043.0,205.0,2170.0,5865.0,374.0,51.52709035,3.0,10,41
2021,6,22,ven,2021-06-04,107775.0,107865.0,603.0,209.0,14913.0,14922.0,121.0,139.0,,26765.0,147.0,153.0,570.0,1023.0,231.0,2530.0,7138.0,414.0,51.52709035,4.0,11,40
2021,6,22,sam,2021-06-05,79555.0,79573.0,401.0,209.0,9085.0,9089.0,79.0,139.0,,18505.0,112.0,153.0,361.0,758.0,30.0,1368.0,3123.0,252.0,51.52709035,5.0,12,39
2021,6,23,lun,2021-06-07,91336.0,91358.0,528.0,209.0,14921.0,14929.0,125.0,139.0,,20020.0,119.0,153.0,575.0,1026.0,186.0,2041.0,6280.0,396.0,51.52709035,7.0,14,37
2021,6,23,mar,2021-06-08,106563.0,106633.0,605.0,209.0,13459.0,13462.0,109.0,139.0,,17681.0,122.0,153.0,531.0,710.0,199.0,1123.0,4732.0,463.0,51.52709035,8.0,15,36
2021,6,23,mer,2021-06-09,114988.0,115079.0,677.0,209.0,10896.0,10905.0,123.0,139.0,,17313.0,112.0,153.0,469.0,731.0,214.0,2564.0,6158.0,406.0,51.52709035,9.0,16,35
2021,6,23,jeu,2021-06-10,106931.0,107100.0,573.0,209.0,14249.0,14256.0,116.0,139.0,,23041.0,146.0,153.0,630.0,982.0,219.0,876.0,5007.0,421.0,51.52709035,10.0,17,34
2021,6,23,ven,2021-06-11,110525.0,110525.0,666.0,209.0,13163.0,13171.0,102.0,139.0,,29525.0,157.0,153.0,544.0,1097.0,264.0,2653.0,7424.0,462.0,51.52709035,11.0,18,33
